suite,eval_id,provider_id,provider_label,prompt_label,prompt_version,input_mode,case_id,variant,classification_level,score,passed,api_error,latency_ms,cost,prompt_tokens,completion_tokens,total_tokens
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,case category,1.0,True,False,1037,0,1115,152,1267
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,case category,1.0,True,False,11785,0,1268,150,1418
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,case type,0.0,False,False,3098,0,547,616,1163
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,case type,0.0,False,False,2154,0,869,631,1500
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,case type,1.0,True,False,1869,0.000344,795,148,943
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,case type,1.0,True,False,1432,0.0002628,539,124,663
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,case type,1.0,True,False,1707,0.00033510000000000007,863,130,993
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,case type,1.0,True,False,2006,0.0040275,795,136,931
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,case type,1.0,True,False,2084,0.0037325,539,159,698
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,case type,1.0,True,False,1107,0,889,173,1062
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,case type,1.0,True,False,2297,0.005067500000000001,863,194,1057
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,case type,1.0,True,False,4785,0,964,141,1105
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,case type,1.0,True,False,4930,0,578,138,716
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,case type,1.0,True,False,897,0,800,152,952
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,filing type,0.0,False,False,1881,0,1374,464,1838
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,filing type,0.0,False,False,1779,0,1121,440,1561
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,filing type,0.0,False,False,3547,0,1443,577,2020
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,filing type,1.0,True,False,1451,0.00038720000000000003,1111,132,1243
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,filing type,1.0,True,False,2210,0.0004759,1367,162,1529
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,filing type,1.0,True,False,1696,0.0004507500000000001,1435,131,1566
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,filing type,1.0,True,False,1815,0.0029555,1367,142,1509
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,filing type,1.0,True,False,2028,0.005072500000000001,1111,153,1264
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,filing type,1.0,True,False,1969,0.0032575,1435,170,1605
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,filing type,1.0,True,False,1053,0,1612,156,1768
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,filing type,1.0,True,False,1095,0,1301,172,1473
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,filing type,1.0,True,False,1154,0,1687,154,1841
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-04,flattened,case type,0.7,False,False,1920,0.00035418,1355,214,1569
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-04,flattened,case type,0.7,False,False,3250,0.0004924300000000001,1215,347,1562
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-04,flattened,case type,0.7,False,False,3319,0.0049805000000000006,1355,279,1634
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-04,flattened,case type,0.0,False,False,4340,0.0041685,1215,229,1444
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-04,flattened,case type,0.0,False,False,2682,0,1218,614,1832
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-04,flattened,case type,0.0,False,False,5708,0,1358,646,2004
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-04,flattened,case type,0.0,False,False,2845,0,1417,638,2055
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-04,flattened,case type,1.0,True,False,2227,0.0005590500000000001,1414,221,1635
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-04,flattened,case type,1.0,True,False,3847,0.00817,1414,309,1723
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-04,flattened,case type,1.0,True,False,4970,0,1624,206,1830
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-04,flattened,case type,1.0,True,False,1564,0,1689,222,1911
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-04,flattened,case type,1.0,True,False,6622,0,1442,199,1641
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-08,flattened,case category,0.0,False,False,2505,0,820,624,1444
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-08,flattened,case category,0.0,False,False,2413,0,1077,589,1666
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-08,flattened,case category,1.0,True,False,2491,0.0004665,995,214,1209
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-08,flattened,case category,1.0,True,False,1919,0.00036470000000000003,811,162,973
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-08,flattened,case category,1.0,True,False,1842,0.00044630000000000006,1069,186,1255
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-08,flattened,case category,1.0,True,False,4607,0.0059375,995,230,1225
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-08,flattened,case category,1.0,True,False,4819,0.0056875,811,244,1055
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-08,flattened,case category,1.0,True,False,1623,0,1162,165,1327
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-08,flattened,case category,1.0,True,False,2786,0.005477500000000001,1069,187,1256
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-08,flattened,case category,1.0,True,False,1609,0,919,180,1099
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-08,flattened,case category,1.0,True,False,1572,0,1248,190,1438
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-08,flattened,case category,1.0,True,False,755,0,1002,123,1125
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,case type,0.0,False,False,2391,0,735,573,1308
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,case type,0.0,False,False,2157,0,522,575,1097
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,case type,0.0,False,False,2128,0,800,644,1444
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,case type,1.0,True,False,1533,0.00030220000000000003,511,160,671
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,case type,1.0,True,False,1989,0.00031790000000000003,727,138,865
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,case type,1.0,True,False,2219,0.0003532,791,156,947
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,case type,1.0,True,False,1885,0.0044425,727,175,902
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,case type,1.0,True,False,2119,0.0040375,511,184,695
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,case type,1.0,True,False,2255,0.0048425,791,191,982
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,case type,1.0,True,False,1056,0,804,160,964
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,case type,1.0,True,False,10304,0,551,168,719
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,case type,1.0,True,False,12345,0,879,194,1073
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,filing type,0.4,False,False,1376,0,3943,159,4102
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,filing type,0.0,False,False,2323,0,3125,551,3676
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,filing type,0.0,False,False,1849,0,3190,514,3704
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,filing type,0.0,False,False,4447,0,2911,480,3391
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,filing type,1.0,True,False,1840,0.00037347000000000004,3108,207,3315
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,filing type,1.0,True,False,1983,0.0008021500000000001,2892,179,3071
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,filing type,1.0,True,False,2168,0.0004834300000000001,3172,211,3383
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,filing type,1.0,True,False,2381,0.004221,3108,205,3313
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,filing type,1.0,True,False,2729,0.011020000000000002,3172,206,3378
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,filing type,1.0,True,False,3702,0.005763,2892,267,3159
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,filing type,1.0,True,False,972,0,3690,123,3813
staged-taxonomy,eval-Eqx-2026-08-22T23:21:31,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,filing type,1.0,True,False,2131,0,4018,168,4186
