suite,eval_id,provider_id,provider_label,prompt_label,prompt_version,input_mode,case_id,variant,classification_level,score,passed,api_error,latency_ms,cost,prompt_tokens,completion_tokens,total_tokens
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,case category,1.0,True,False,5060,0,1268,150,1418
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,case category,1.0,True,False,705,0,1115,152,1267
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,case type,0.0,False,False,2059,0,547,603,1150
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,case type,0.0,False,False,3607,0,869,612,1481
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,case type,1.0,True,False,1501,0.00033400000000000004,795,140,935
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,case type,1.0,True,False,2186,0.00027655000000000003,539,135,674
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,case type,1.0,True,False,4461,0.00033010000000000005,863,126,989
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,case type,1.0,True,False,4252,0.0046575,795,178,973
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,case type,1.0,True,False,1878,0.0037775,539,162,701
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,case type,1.0,True,False,1953,0.004557500000000001,863,160,1023
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,case type,1.0,True,False,1109,0,889,173,1062
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,case type,1.0,True,False,1310,0,578,139,717
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,case type,1.0,True,False,791,0,800,152,952
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,case type,1.0,True,False,2133,0,964,141,1105
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,filing type,0.0,False,False,1906,0,1372,544,1916
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,filing type,0.0,False,False,2345,0,1119,432,1551
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,filing type,0.0,False,False,2986,0,1441,611,2052
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,filing type,1.0,True,False,1812,0.000433,1365,128,1493
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,filing type,1.0,True,False,2273,0.0003868000000000001,1109,132,1241
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,filing type,1.0,True,False,2232,0.00045285000000000003,1433,133,1566
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,filing type,1.0,True,False,2003,0.005797500000000001,1365,159,1524
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,filing type,1.0,True,False,2359,0.0052475,1109,165,1274
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,filing type,1.0,True,False,1944,0.0057425,1433,144,1577
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-02,flattened,filing type,1.0,True,False,2581,0,1610,169,1779
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-02,flattened,filing type,1.0,True,False,1184,0,1299,170,1469
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-02,flattened,filing type,1.0,True,False,2879,0,1685,182,1867
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-04,flattened,case type,0.0,False,False,13723,0.007680000000000001,1212,310,1522
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-04,flattened,case type,0.0,False,False,2812,0,1355,596,1951
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-04,flattened,case type,0.0,False,False,2237,0,1414,771,2185
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-04,flattened,case type,0.0,False,False,4765,0,1215,704,1919
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-04,flattened,case type,1.0,True,False,2060,0.00053165,1352,209,1561
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-04,flattened,case type,1.0,True,False,2219,0.0005274,1212,228,1440
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-04,flattened,case type,1.0,True,False,3290,0.00051345,1411,185,1596
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-04,flattened,case type,1.0,True,False,3710,0.00836,1352,332,1684
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-04,flattened,case type,1.0,True,False,6283,0.0083425,1411,321,1732
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-04,flattened,case type,1.0,True,False,1511,0,1621,226,1847
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-04,flattened,case type,1.0,True,False,1259,0,1439,200,1639
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-04,flattened,case type,1.0,True,False,1423,0,1686,214,1900
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-08,flattened,case category,0.0,False,False,2102,0,1077,558,1635
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-08,flattened,case category,0.0,False,False,2344,0,820,656,1476
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-08,flattened,case category,1.0,True,False,1974,0.0003572,811,156,967
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-08,flattened,case category,1.0,True,False,2032,0.000419,995,176,1171
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-08,flattened,case category,1.0,True,False,2114,0.00042505000000000006,1069,169,1238
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-08,flattened,case category,1.0,True,False,3058,0.0059825,995,233,1228
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-08,flattened,case category,1.0,True,False,2941,0.0054175000000000004,811,226,1037
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-08,flattened,case category,1.0,True,False,2534,0.0052975,1069,175,1244
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-08,flattened,case category,1.0,True,False,1208,0,1162,165,1327
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-08,flattened,case category,1.0,True,False,1211,0,1248,171,1419
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-08,flattened,case category,1.0,True,False,2852,0,919,199,1118
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-08,flattened,case category,1.0,True,False,764,0,1002,123,1125
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,case type,0.0,False,False,1776,0,735,486,1221
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,case type,0.0,False,False,2128,0,522,575,1097
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,case type,0.0,False,False,2132,0,800,653,1453
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,case type,1.0,True,False,1907,0.00030790000000000006,727,130,857
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,case type,1.0,True,False,1987,0.0003597,511,206,717
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,case type,1.0,True,False,1973,0.00033570000000000003,791,142,933
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,case type,1.0,True,False,1995,0.0043825,727,171,898
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,case type,1.0,True,False,4697,0.0050075,791,202,993
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,case type,1.0,True,False,4846,0.0044725,511,213,724
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,case type,1.0,True,False,1576,0,804,173,977
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,case type,1.0,True,False,1642,0,551,171,722
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,case type,1.0,True,False,1264,0,879,203,1082
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,filing type,0.0,False,False,2031,0.00037722000000000005,3108,210,3318
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,filing type,0.0,False,False,1809,0.00032510000000000004,2892,166,3058
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,filing type,0.0,False,False,2010,0.003252,2892,138,3030
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,filing type,0.4,False,False,1301,0,3943,168,4111
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,filing type,0.0,False,False,1449,0,2912,420,3332
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,filing type,0.0,False,False,2453,0,3125,602,3727
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:llama-4-maverick,meta-large:llama-4-maverick,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,filing type,0.0,False,False,1748,0,3190,562,3752
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,filing type,1.0,True,False,1900,0.0004834300000000001,3172,211,3383
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:source-first-3-pages,v1,source-first-3-pages,IL-10,motion-facsimile,filing type,1.0,True,False,2515,0.004056000000000001,3108,194,3302
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:gpt-5.4,openai-large:gpt-5.4,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,filing type,1.0,True,False,3416,0.004678,3172,244,3416
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence-only,v1,evidence-only,IL-10,motion-facsimile,filing type,1.0,True,False,839,0,3690,113,3803
staged-taxonomy,eval-rq3-2026-08-22T23:25:41,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:evidence+source-first-3-pages,v1,evidence+source-first-3-pages,IL-10,motion-facsimile,filing type,1.0,True,False,1086,0,4018,138,4156
