suite,eval_id,provider_id,provider_label,prompt_label,prompt_version,input_mode,case_id,variant,classification_level,score,passed,api_error,latency_ms,cost,prompt_tokens,completion_tokens,total_tokens
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,MA-06,flattened,filing type,1.0,True,False,1699,0.00024055000000000002,1436,147,1583
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,MA-06,flattened,filing type,1.0,True,False,1378,0,1637,168,1805
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,VT-01,flattened,case category,1.0,True,False,1406,0,927,173,1100
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,VT-01,flattened,case category,1.0,True,False,1981,0.00031725000000000004,830,121,951
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,VT-01,flattened,case type,1.0,True,False,1803,0.00050615,1262,203,1465
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,VT-01,flattened,case type,1.0,True,False,2510,0,1431,194,1625
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,VT-01,flattened,filing type,1.0,True,False,1925,0.00033326000000000004,3649,162,3811
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,VT-01,flattened,filing type,1.0,True,False,1847,0,4235,158,4393
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,VT-03,flattened,case type,1.0,True,False,2692,0.0007629500000000001,2046,283,2329
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,VT-03,flattened,case type,1.0,True,False,1707,0,2409,191,2600
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,VT-03,flattened,filing type,0.3,False,False,1431,0.00024703,2490,131,2621
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,VT-03,flattened,filing type,1.0,True,False,1663,0,2890,208,3098
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,VT-06,flattened,filing type,0.0,False,False,2147,0.0003844,2801,228,3029
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,VT-06,flattened,filing type,1.0,True,False,2347,0,3237,204,3441
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,IL-02,flattened,case category,1.0,True,False,1181,0,1267,159,1426
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,IL-02,flattened,case category,1.0,True,False,1786,0.0004018,1109,144,1253
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,IL-02,flattened,case type,1.0,True,False,1345,0,980,168,1148
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,IL-02,flattened,case type,1.0,True,False,2402,0.00038040000000000003,877,164,1041
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,IL-02,flattened,filing type,0.3,False,False,1467,0.0002135,1457,122,1579
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,IL-02,flattened,filing type,1.0,True,False,1949,0,1715,181,1896
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,IL-04,flattened,case type,1.0,True,False,2916,0.0006621000000000001,1398,306,1704
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,IL-04,flattened,case type,1.0,True,False,1789,0,1666,205,1871
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,IL-08,flattened,case category,0.0,False,False,1921,0.00040300000000000004,1090,148,1238
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,IL-08,flattened,case category,1.0,True,False,1507,0,1269,168,1437
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,IL-10,motion-facsimile,filing type,1.0,True,False,3483,0,4033,164,4197
classification,eval-fIQ-2026-08-23T02:39:32,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,IL-10,motion-facsimile,filing type,1.0,True,False,3698,0.00034819000000000007,3187,211,3398
