suite,eval_id,provider_id,provider_label,prompt_label,prompt_version,input_mode,case_id,variant,classification_level,score,passed,api_error,latency_ms,cost,prompt_tokens,completion_tokens,total_tokens
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,VT-01,flattened,case type,1.0,True,False,1978,0.00037660000000000005,1560,236,1796
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,VT-01,flattened,filing type,1.0,True,False,4557,0.00040928000000000004,3947,212,4159
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,VT-01,flattened,filing type,1.0,True,False,1615,0,4543,225,4768
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,VT-03,flattened,case type,1.0,True,False,2489,0.00046391000000000005,2344,291,2635
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,VT-03,flattened,case type,1.0,True,False,2980,0,2717,191,2908
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,VT-03,flattened,filing type,0.2,False,False,3479,0,3198,275,3473
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,VT-03,flattened,filing type,1.0,True,False,2388,0.00041305,2788,253,3041
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,VT-06,flattened,filing type,0.0,False,False,1767,0.00033667,3099,179,3278
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,VT-06,flattened,filing type,1.0,True,False,2451,0,3545,213,3758
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,IL-02,flattened,case category,1.0,True,False,1584,0.00027208000000000006,1407,140,1547
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,IL-02,flattened,case category,1.0,True,False,1641,0,1575,172,1747
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,IL-02,flattened,case type,1.0,True,False,2432,0.00047250000000000005,1175,190,1365
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,IL-02,flattened,case type,1.0,True,False,1793,0,1288,210,1498
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,IL-02,flattened,filing type,1.0,True,False,1581,0.00030327,1755,183,1938
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,IL-02,flattened,filing type,1.0,True,False,1589,0,2023,239,2262
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,IL-04,flattened,case type,1.0,True,False,1434,0,1974,216,2190
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,IL-04,flattened,case type,1.0,True,False,2510,0.0004413,1696,266,1962
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,IL-08,flattened,case category,1.0,True,False,1213,0,1577,203,1780
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,IL-08,flattened,case category,1.0,True,False,2109,0.00039703000000000004,1388,243,1631
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,IL-10,motion-facsimile,filing type,1.0,True,False,1348,0,4629,195,4824
classification,eval-SPu-2026-08-23T02:43:46,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:guarded-form-crosswalk,v3,guarded-form-crosswalk,IL-10,motion-facsimile,filing type,1.0,True,False,1764,0.00036316,3761,168,3929
