suite,eval_id,provider_id,provider_label,prompt_label,prompt_version,input_mode,case_id,variant,classification_level,score,passed,api_error,latency_ms,cost,prompt_tokens,completion_tokens,total_tokens
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,VT-01,flattened,case type,1.0,True,False,1898,0.00049,1275,188,1463
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,VT-01,flattened,case type,1.0,True,False,1977,0,1446,211,1657
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,VT-01,flattened,filing type,1.0,True,False,1256,0,4235,158,4393
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,VT-01,flattened,filing type,1.0,True,False,2087,0.0009498000000000001,3649,176,3825
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,VT-03,flattened,case type,1.0,True,False,2107,0.0007311500000000001,2062,255,2317
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,VT-03,flattened,case type,1.0,True,False,3391,0,2433,223,2656
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,VT-03,flattened,filing type,0.3,False,False,1797,0.0007267500000000001,2490,183,2673
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,VT-03,flattened,filing type,1.0,True,False,2402,0,2890,212,3102
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,VT-06,flattened,filing type,1.0,True,False,1925,0.0008314500000000001,2801,217,3018
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,VT-06,flattened,filing type,1.0,True,False,1896,0,3237,192,3429
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,IL-02,flattened,case category,1.0,True,False,1704,0.0004101500000000001,1132,147,1279
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,IL-02,flattened,case category,1.0,True,False,1077,0,1298,159,1457
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,IL-02,flattened,case type,1.0,True,False,1564,0.00034365000000000003,887,133,1020
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,IL-02,flattened,case type,1.0,True,False,1174,0,994,167,1161
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,IL-02,flattened,filing type,0.3,False,False,1686,0.00045765000000000004,1457,133,1590
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,IL-02,flattened,filing type,1.0,True,False,1209,0,1715,181,1896
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,IL-04,flattened,case type,1.0,True,False,1945,0.0005331,1428,198,1626
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,IL-04,flattened,case type,1.0,True,False,1965,0,1706,215,1921
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,IL-08,flattened,case category,1.0,True,False,1188,0,1280,168,1448
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,IL-08,flattened,case category,1.0,True,False,2834,0.00045190000000000003,1097,186,1283
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v1:baseline,v1,baseline,IL-10,motion-facsimile,filing type,1.0,True,False,1372,0.0008436500000000002,3187,165,3352
classification,eval-Jrh-2026-08-23T02:35:21,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v1:baseline,v1,baseline,IL-10,motion-facsimile,filing type,1.0,True,False,1369,0,4033,150,4183
