suite,eval_id,provider_id,provider_label,prompt_label,prompt_version,input_mode,case_id,variant,classification_level,score,passed,api_error,latency_ms,cost,prompt_tokens,completion_tokens,total_tokens
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,MA-06,flattened,filing type,1.0,True,False,2350,0.00032978,1358,194,1552
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,MA-06,flattened,filing type,1.0,True,False,1714,0,1497,209,1706
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-01,flattened,case category,1.0,True,False,2098,0.00042165000000000003,1027,173,1200
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-01,flattened,case category,1.0,True,False,1373,0,1127,209,1336
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-01,flattened,case type,0.3,False,False,1913,0,1418,234,1652
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-01,flattened,case type,1.0,True,False,2158,0.0005710000000000001,1280,252,1532
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-01,flattened,filing type,1.0,True,False,1889,0.00027743000000000006,1240,171,1411
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-01,flattened,filing type,1.0,True,False,1359,0,1383,226,1609
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-03,flattened,case type,0.3,False,False,1781,0.00049145,1176,205,1381
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-03,flattened,case type,1.0,True,False,1332,0,1344,223,1567
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-03,flattened,filing type,1.0,True,False,3387,0,1298,208,1506
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-03,flattened,filing type,1.0,True,False,4299,0.00027938,1156,186,1342
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-06,flattened,filing type,1.0,True,False,1610,0.00043155000000000005,1114,167,1281
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-06,flattened,filing type,1.0,True,False,1365,0,1227,211,1438
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-02,flattened,case category,1.0,True,False,1287,0,1329,166,1495
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-02,flattened,case category,1.0,True,False,1754,0.0004446000000000001,1198,164,1362
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-02,flattened,case type,1.0,True,False,1349,0,1180,193,1373
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-02,flattened,case type,1.0,True,False,2500,0.0004248,1074,168,1242
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-02,flattened,filing type,0.3,False,False,1817,0.00030693,1250,193,1443
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-02,flattened,filing type,1.0,True,False,1404,0,1404,217,1621
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-04,flattened,case type,0.3,False,False,1773,0,1418,260,1678
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-04,flattened,case type,1.0,True,False,2794,0.0006546,1248,324,1572
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-08,flattened,case category,0.0,False,False,2029,0.00043925,1140,169,1309
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-08,flattened,case category,1.0,True,False,7446,0,1280,231,1511
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-10,motion-facsimile,filing type,1.0,True,False,1988,0.00034815000000000003,1474,227,1701
classification,eval-eLL-2026-08-23T02:42:02,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-10,motion-facsimile,filing type,1.0,True,False,1347,0,1640,204,1844
