suite,eval_id,provider_id,provider_label,prompt_label,prompt_version,input_mode,case_id,variant,classification_level,score,passed,api_error,latency_ms,cost,prompt_tokens,completion_tokens,total_tokens
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,MA-06,flattened,filing type,1.0,True,False,1926,0,1497,214,1711
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,MA-06,flattened,filing type,1.0,True,False,2494,0.0005328500000000001,1358,209,1567
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-01,flattened,case category,1.0,True,False,1842,0.00041150000000000003,1045,162,1207
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-01,flattened,case category,1.0,True,False,1703,0,1149,204,1353
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-01,flattened,case type,1.0,True,False,1672,0.0004936000000000001,1293,188,1481
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-01,flattened,case type,1.0,True,False,2410,0,1433,217,1650
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-01,flattened,filing type,1.0,True,False,2077,0.00048800000000000004,1240,192,1432
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-01,flattened,filing type,1.0,True,False,1494,0,1383,226,1609
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-03,flattened,case type,1.0,True,False,1616,0.00047215000000000007,1192,187,1379
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-03,flattened,case type,1.0,True,False,1492,0,1368,212,1580
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-03,flattened,filing type,1.0,True,False,1267,0,1298,199,1497
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-03,flattened,filing type,1.0,True,False,2023,0.00046620000000000006,1156,188,1344
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-06,flattened,filing type,1.0,True,False,1956,0.00046655000000000004,1114,195,1309
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,VT-06,flattened,filing type,1.0,True,False,2660,0,1227,220,1447
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-02,flattened,case category,1.0,True,False,1671,0.00041545000000000004,1221,137,1358
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-02,flattened,case category,1.0,True,False,10317,0,1360,192,1552
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-02,flattened,case type,1.0,True,False,2090,0.00041555,1084,159,1243
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-02,flattened,case type,1.0,True,False,1452,0,1194,205,1399
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-02,flattened,filing type,0.3,False,False,3666,0.0004475,1250,158,1408
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-02,flattened,filing type,1.0,True,False,2182,0,1404,239,1643
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-04,flattened,case type,1.0,True,False,3044,0,1458,267,1725
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-04,flattened,case type,1.0,True,False,3730,0.00073685,1278,385,1663
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-08,flattened,case category,1.0,True,False,2930,0.00051815,1147,231,1378
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-08,flattened,case category,1.0,True,False,2511,0,1291,244,1535
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:mistral-large-3,mistral-large:mistral-large-3,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-10,motion-facsimile,filing type,1.0,True,False,1767,0,1640,220,1860
classification,eval-fSA-2026-08-23T02:37:55,openai:chat:gpt-5.4-nano,openai-small:gpt-5.4-nano,taxonomy-classification:v3:retrieval-shortlist,v3,retrieval-shortlist,IL-10,motion-facsimile,filing type,1.0,True,False,1873,0.0005073,1474,170,1644
